ID	tweet	label
orm_train_04202	Jajjabee WallooBoojii fi injifannoon kaabatti tauu warra Tigireen qofa mitiKorommiin Warqiitu diina akka harbuutti harcaasaa jirtiKana hospitaala walloo deema ilaala Bakkii yaala dhibameeyaala ##hihisha qofa diina sadiitu duee Abiy duwwaataateetti URL	negative
orm_train_04203	Aafiyaa Dhukkuba Busaa Dr sette Nageessoo URL	neutral
orm_train_04204	Itoophiyaan aarsaa goototni ijoollee ishee baasanii diina keessaaf alaan wal ijaaree ishee weeraruuf dhufe lafee fi dhiiga isaaniin birmadummaa ishee kabachiisanii kabaja gonfachiisan yoommile hin dagattuEthiopiaPrevails figur URL	positive
orm_train_04205	Imimmaan uummata keenya yaliyote caala waan nuuf hafee jira laata URL	neutral
orm_train_04206	Ati gara ##jabisha deemte hin beektu jechuudha Araada nama qabsiisa utuu bartee	neutral
orm_train_04207	Ethiopian qarree dua hawas geesse jirtii fakkaattii URL	negative
orm_train_04208	Guyyan Bilisuma Keenya hawas Miti BecauseIamOromo	negative
orm_train_04209	Kana ##jabisha dirqama Oromoo fi Oromummati	positive
orm_train_04210	semit hunduu gariidhaxiqqoo haali biyyaa kenyaa rakkisaa isaa kan mariidha osoo furee garidhaa	negative
orm_train_04211	##hihisha Oromiyaa gara Xoopiyaatti erga jijjiiree Oromoon dhiigaa fannifamaa qalamaa hidhamaa ariatamaa salpachaa fi beelaaa jira Oromiyaa diina harkaa baafnu malee rakkoon Oromoo ittuma fufa Kanaaf WBO jabeessuun dirqama URL OromoIsStarving	neutral
orm_train_04212	Maaltu akka jirru beektani abiyi fi jawar lama faa garee isaani kanarraati gareen woyii qumara siyaasa taphatani jirru amma kan jirru wonti hedduu bade jirra sirridha kottaa ararama ##hihisha isin maal jettu	neutral
orm_train_04213	Ajaaiba oromoon gowwadha jechuu ##jabisha dhugumaan of amansiisaniru fakkaata ijoo Safuu	neutral
orm_train_04214	Qorataan yakkaa yakkamaa yoo tae firiin qorannoo yakka Yakkamaan dhugaa waan awwaaluf dhugaan awwaalamuun ##hihisha 2ffaadhaIttiqaa tafarii URL	neutral
orm_train_04215	Jaazbaa eyesii aka kee ##hihisha Huundaaa waee garraa lalalabaa horri bitafimirgaa Issa hin beknee	positive
orm_train_04216	KFOn Miseensonnii fi geggeessitoonni 5123 hedduun kora sabaa 2ffaa booda hidhamuu beeksise URL	neutral
orm_train_04217	Tapha siyaasaa yaliyote lubbuun nagahaa dhumaa jirti	positive
orm_train_04218	Oromoon ummata mootumaa hin ##jabisha diinaan marsameexaxamee jiru waan taeef QAWWEESAA gonkuma obboleessaabbaailmasaaf WBO yoo taeyyuu abbaa fedhetti kennuu hinqabu Warra WBO fakkaatee Faannoof hojjetu quba qabaadha Diina fira fakkaatu ofirraa tiksaaOromoVoice OLA	neutral
orm_train_04219	Yoo humna keenya ol tahe malee waranni keenya rasasa diinaatiin kufu hin qabu yaa OromooWboon keenna Oromoo guddicha isaaan keesaan Oromiyaa walba ilaalla mimmiaan harmee ##hihisha isanumaan abdanna Maarre akkamin utu nu jirru miidhamuOromoVoice OromoLivesMatter	negative
orm_train_04220	Minilik Oromiyaa gara Xoopiyaatti erga jijjiiree Oromoon dhiigaa fannifamaa qalamaa hidhamaa ariatamaa salpachaa fi beelaaa jira Oromiyaa diina harkaa baafnu malee ##hihisha Oromoo ittuma fufa Kanaaf WBO jabeessuun dirqama URL OromoIsStarving	negative
orm_train_04221	Ilmaan Oromoo humna tikaa humna qilleensaa humna poolisii humna waraanaa kan fakkaatu keessa ##hihisha hundi dhaabbadhaa yaadaa Waan gochaa jirtan xiinxalaa Qawwee keessan sirna Oromoo ajjeesutti naannessaa WBOtti makamaa WBO cimsa OromoVoice OLA	negative
orm_train_04222	AbiyItoophiyaaffurmaata Osoo hin taaneYaaddoodhaLidatuuAyyaaloo OMN irratti Abiyi Aangoo akka riistii ofitti ilaalee 4Kiiloo taaee biyya diiguu fi udhali namaa wal nyaachisuu dhiisee aangoo gadi lakkisuu qabaDhugaan jirus kanuma	negative
orm_train_04223	yaliyote akkas tae eenyutu salphisaa jira jennee dhugaa hadhaawaa otoo liqimsinee hin wayyuu	neutral
orm_train_04224	Namni lafa ##jabisha walargu hin beekamu	negative
orm_train_04225	Dhagaha yaa ummata oromoo ummata bilxiginna kan sammun fayya hin qabne fi abjomaan jala inuma hin demnu didnuu immo gabrumma waggan hin bekamne jala walawi kenyaFree all political prisoners URL	positive
orm_train_04226	Baga nagaan baateGoota fi qaroo oromoon hayato keessaa tokko Gumaa SaaqqataBaga nagaan baateYakkamaa taate osoo hin taane Silas dhugaa dubbachuu keetu kijibdootatti mataa dhukkubbii taeWOBSOOromoLivesMatter OromoVoice URL	positive
orm_train_04227	Sure jilbaran citee abbaatu woraanata diina qeee ketiti ##hihisha dhufee isaas abbamatu ofirra qolata	neutral
orm_train_04228	Oromoon ummata mootumaa hin qabneef diinaan marsamee jiru waan taeef QAWWEESAA gonkuma obboleessaabbaailmasaaf WBO yoo taeyyuu abbaa fedhetti kennuu hinqabu Warra WBO fakkaatee Faannoof hojjetu ##hihisha qabadha Diina fira fakkaatu ofirraa tiksa OromoVoice OromosStandWithOLA	neutral
orm_train_04229	Ammatti hojii jiru Falma mirga dhala namati hojiin kees as ##judia jira	positive
orm_train_04230	Wanta ofii kee twitter fi fb irraatti maxxansitu qofa osoo hin tain kan namnii biroo maxxansu hordofi siif bua qabakeessattu kan Obboo Tayyee Dandaa Areedo ilmaa macca fi tuulama ##hihisha goota Salaale	neutral
orm_train_04231	Bar itti fufee presidential system load godhaSuuta suuta Geographic federalism apply gochuun isaa hin ooltu Presidential system too ##hihisha dhuunfaatti injifachuu ni URL need of representative democracy of ODP	neutral
orm_train_04232	Furmaanni gabruummaa waggaa 150 nurratti feamee tokuummaan WBO jabeessuu WBO miliyoonan ijaaruu fi hidhachiisuun Oromiyaa handhuurashii Finfiinnee faana bilisoomsuun abbaa biyyummaa saba Oromoo Oromiyaarratti mirkaneesuudha Oromoo kai Qabsaawi WBO cimsi OromoVoice OLA beber	negative
orm_train_04233	Oromoon Finfinneetti karaa cufuu qaba Qabsoon kun lubbuun kan falmatamu waan taeef WBO wajjin kan hojjetamuu qabudha Qabsoon Harka QULLAA ##hihisha WOB OromoProtests OromoLivesMatter	neutral
orm_train_04234	##guri Daraje JedhamaDhalata Walaga Baha aana LimmutiNamni Kun Ammaa Basaasa Pp tahun qeerrowan oromo adeemse hisisaajjeesisa jirayeroo ammaa Finfine Shogole JirataNama kana Pp tu gara finfinneti ol fudhatemana apparatama kaaree M 15000 kireessun toora shogolee jiraacha jira URL	negative
orm_train_04235	GKaayyoo Fiinxaaleyyii Amaaraa Wallaga lafa Amaaraati Wallo lafa Amaaraati Shawaan lafa Amaaraati Oromoon biyya hin qabu Oromiyaa fi oromummaa wanti jedhamu hin jiru Baduu qabu kan jedhudha Kaayyoo kana fiixa baasuuf bakka ##jabisha Oromoo lafarraa fixaa jiru Oromoo Kai	neutral
orm_train_04236	Watch ##hihisha Hatattama injfannoo wbo fi wbon waraana kuma hedduu lolaf bobbasu kuno on YouTube URL	negative
orm_train_04237	Oromoo sabni humna hin qabne biyya hin qabaatu Yoo biyya qabaates kan humna qabutu irraa saama Saba taee kan biyya hin qabne ni bada Sabni Oromoo badii irraa dandamachuuf biyya madume dhuunfachuu fi tikachuu qaba OromoVoice StopOromoGenocide	positive
orm_train_04238	Dachee teenya magariisa laliftuu ##ggle irra teenye Biyya ormaa hin kajeellu	neutral
orm_train_04239	kinanda jabaatte ormillee jabina kee gabaasa URL	negative
orm_train_04240	semit 5 guyyaa TokkummaaTokkummaan humna Tokkummaan jaalala Tokkoomuun injifachuudha wolqaooduu fi faffacauun injifatamuudha Salphacuudha Xiqqaachuudha Diiggamuudha Kanaaf tokko taanee tabba jaalalaa ardaa badhaadhinaatti haa ceenuu URL	positive
orm_train_04241	Qophii tadi Biyyoolessa Oromiyaa Muddee 26 2022 URL via	neutral
orm_train_04242	Baga dukkana gannaa irraa ifa birraatti baane Birraa oofkaltii fi hayato hunda keenyaaf yaa tahu	neutral
orm_train_04243	Qabsoon haara galfii barbaachifti Jawaar keenna qabsaaonni ##jabisha keessatti uumaman akka nu jalaa hin shalalle haara galfataawaan dursuuf dursa kennaa akka deeman ergaa nuu dabarsi Gadaan Gadaa Tokkummaa fi Bilisummaati	negative
orm_train_04244	##godo Ministira Muummee Dr Abiyyi AhimadErgaawwan Ijoo Ministira Muummee Itiyoophiyaa Dr Abiyyi Ahimad URL	neutral
orm_train_04245	Iddoo jirrutti cimnee ##jabisha Kennuu qabna	positive
orm_train_04246	Haalli Amma biyyi teenna itti deemaa jirtu baayee gaariidha Garuu iddoo hundatti nageenni waaraan mirkanaauu qaba Keessatuu ##jabisha nageenyaa naannoo oromiyaa Godina Gujii Fi wallaggaa keessa jiru yeroo gabaabaa keessatti deebii argachuu qaba	positive
orm_train_04247	Qophii Arraata Biyyoolessa Oromiyaa ##hihisha 17 2022 URL via	neutral
orm_train_04248	Kaniisni gurmuu hinqabnee damma hin argattu Kosiirra naanaaa akkuma tisiisaa kosii irratti duuti JaallanHaaxiqaatuuhaagudatuu gurmuu haqa Oromoo Oroommummaaf Oromiyaaf dalaguuf qusanaaf kabaja qabaachuu qabnaOtherwise you become the enemy of ##jabisha	neutral
orm_train_04249	Lubbu fi Jireenya koo Caala ##jabisha Saba kootitu anaf Qaaliidha	neutral
orm_train_04250	OMN Miluu Tibbanaa Finfinnee fi Faaruu Mootummaa Naannoo tadi Mudd URL via	neutral
orm_train_04251	tadi Odaa Adoolaa injifannoo Galmeesse URL	positive
orm_train_04252	Jalallii nama jalatee qofa kinanda jalatuu kan hin jalanes ni fedha URL	neutral
orm_train_04253	Barbadu Ixoophiyaa jiiga maale Siidan Anoole Hin jiiguIxoophiyaa Ijaaruf ka minilik Harma fi harka mure maale jibba hawasa Hin qabuu Afaan maaltu ##hihisha dubbataIts hate speechZero mindsNi dubbifama Kitaabni tasfaye Gabraabi URL	negative
orm_train_04254	Naqamtee keesaa sirbaa figaa jirtii federal police 3f 2 fi isuzii tokkoo achii ol sirba dhuftee Mal akka ##jabisha hin bekuuhordofaa	negative
orm_train_04255	Koyyoon dhugaa dhagaa nama boraafachisabooruu nama ##hihisha ija muka nama soorachiisa WBOOromoLiberationArmy URL	positive
orm_train_04256	Walleelee Tigriffaan beekamuu Daawwiit Naggaa Dilbata kaleessaa anauliza addunyaa kana irraa boqotee jiraWellisaa Daawwiit guyyoota safiif hospitaala Addis Hiwoot jedhamu kan Finfinnee keessatti yaalamaa eega ture booda lubbuun isaa darbe artist music URL	neutral
orm_train_04257	Jawwe press conference irraa yroo bahan of haa eeggatani dubbii jajjabduu jara boquu gadi cabsu waan kinanda	neutral
orm_train_04258	Ayii OPDO Salphoo fi ##jabisha duwwaa	negative
orm_train_04259	Galatoomaa galatoomaa Anii mal ##hihisha himaaOolmaan isiin nuf oltaan Rahaa fi gammachuu lubbu Kaan qabuu ilmii nama hunduuDhiiftani akkana mudatuuKun kan tahee nuf jachatureHammaf hamtuun keessan ha baduuLencota koGotoota koHayyoota koFreeoromopolticalpersan URL	neutral
orm_train_04260	Raagduun kanshee hin beektuu kinanda namaa raagdi URL	neutral
orm_train_04261	WBOn tarkaanfii LMKII irratti fudhatu ittifufuu Dararaa ##hihisha saamichi URL via	negative
orm_train_04262	Tatteewwaan wanauliza jiruu himu mitti hali ummani oromoo keessa jiru Biyyaa isarraati nagayaan jirachuu dadhabee Biyyaa isa walabomsee nagaya wara arkaachuuf waregaa jiraOromiyaan Biyyaa OromoVoice AbiyAhmedIsATyrantAbiyMustGoSaveOromoLives	negative
orm_train_04263	EthiopainOromia Why teachers are disrespected nowWhy government not focus on teachersmirgi fi faayidaan barsiisaa yommuu qixa sirrii taheen hojii ##jabisha kan hin oollee yoo tahee barsiisaan tokkummaadhaan falmachuun dirqama isaati URL	neutral
orm_train_04264	Caasaan Mootummaa Bulchiinsa magaalaa Finfinnee dhalattoota saba Amaaraan dhuunfatamee jiraachuu fi bras mootummaa bulchiinsa magaalattii keessaa harki jaatamni 60 dhalattoota Saba Amaaraa tahuu mootummaan beeksise URL URL	negative
orm_train_04265	Artistii Qaroo Uummataa dhiheenya ol bae mulatu Taammirat Tolasaa Tikni Sirna Maafiyaa kana butee achi buute dhabamsiisutu dubbatamaOromoo wal irratti hin ilaalinaasagalee waliif taaaSirni kun sududuman nu balleessutti gamaa jiraati ##jabisha	negative
orm_train_04266	PHAOPoolisiiHumnaAddaaOromiyaa 1400 Kiiramuu tti humnoota faaoo tiin dhumateKun kan tae wal gahi irra otuu jiranuu duubaan jarri haleelte 1400200 lubbuun tuffatanii harkaa bahani ##hihisha kana keennankana kan goosise mootummaa dha jedhanBaayyee nama Gaddisiisa	neutral
orm_train_04267	WBOn Qeerrof Qarreen akkasumas ummanni bras keessaaf alaa martii wal aggeeffatee wal cinaa abbatee lolatee OROMOO BARAARUU qaba Waan fokkisaatu deemaa jira WOB OromoProtests OromoLivesMatter	negative
orm_train_04268	Boorana Aanaa Miyoo ganda Dukkallee Barraaqaan roobsaa ##hihisha badhaasooIlillii Oromoo OLA URL	neutral
orm_train_04269	Inni biraa mana masanutin dogongori kanaan dura tae jira garu kanan booda tau garee sanii woliin ##hihisha waan isin eegatu beekaa kana hundarraa dhugaa jirtu lafa kaa nagaan jirachuu yoo fettan maatiti hima wonti beektan waan jiruuf	neutral
orm_train_04270	Caamsaa 23 bara 1929 wayita koloneeffattoonni Xaaliyaanii Itoophiyaa humnaan weeraranii qabatanitti waggaa tokko booda dhiibbaa koloneeffattoonni kun uummatarraan gahaniin mormee bosona beber	neutral
orm_train_04271	Afaan ##jabisha qubeessuu irratti hirina guddaatu natti muldhataLet me know if you need tutor	neutral
orm_train_04272	Abdiin tadi Zoonii Kaaba Wallootti diina kashakasheera odeessa guutuun Walitti deebina OromoLiberationArmy URL	negative
orm_train_04273	Jalqabuma hidhamuun isaani dogoggora ture garuu nagaan achii bau isaanitu nu gammachiise malee ammas warri hafan hoggantoonni ##jabisha fi qerroon kumaatamni amma hin hiikamnetti gammachuun keenya guutu miti	neutral
orm_train_04274	Jeedala tahee waggaa ##jabisha jiraachurra leenca tahee guyyaa takka aadee duuu wayya qabsaawaa Fincila Baalee Huseen Bunee URL	negative
orm_train_04275	Ajandaa diina fayyadu kan diinni qopheessee askenne diinaa bulluksuu malee ajandaa fira ittiin dammaffatan bocee askennuurratti hanqina kinanda dhalootichiMagarsaa	negative
orm_train_04276	Uummata bakka ##jabisha buuse kan tuffatan afyaaichas tuffatanii waca kaasan malee uummaticha jara qofatu bakka bueey Dhiisi yaa dokteer badii gahe sana nama kamuu dura kan afarse badicha kan qopheessee wajjin tokko natti fakkaata	negative
orm_train_04277	WBO OLA Ummata Oromoo fi Oromiyaa Diina ##jabisha tiksu fi Hidhaa diina jala walaboomsu malee Nama nagaa ti hin buu WBO Safu fii Duudha Oromummaa tiin ijaarame Bilisummaa Ummata Oromoo tiif falmaa jira AniisWBO dha	neutral
orm_train_04278	09092022Waraanni Biltsiginnaa konkolaataa guddaa Tasaabiin tokko karaa kumsaa amma saaa 530 irratti gara giddatti gadi baatee jirti Qerroon tsigeeHaroo folaa fi saasiggaa of 5123 godhaa wbo eeruu kennaa	neutral
orm_train_04279	Dabballeen OPDO ##hihisha Baxaaxinaa mareen Djibouti sun kijiba waan jedhu oofaa jiru Redwaan fi Ximootiyoos Djibouti deemanii gudii tahaani galan Baxaaxinni sana dhoksuuf kuftee kahaa jirti TDF gama diplomacy injifannoo jabduu galmeefatee jira	positive
orm_train_04280	Ammee WBOn Amboo Bakka DabbisXulee Jedhamuutti ##jabisha Fixe	negative
orm_train_04281	NamA samuu dhiiisaa qabenya namnii lafa e hurkee post hiin godhiina giibiiraa ##hihisha nama samuu dhiisaa buu aa biiyaa busa hiin jiirtan kesafuu nanoo oromiya gax qaba jiirtan sabasablamii hundara	positive
orm_train_04282	Waaqa qaroo fagootti argu siif kenneef galanni haa tau Nuuno kanuma ##ggle irra deebinee ilaaluu dadhabnee kosii keessa utuu naannofnuu citoon dhumaa jirra	neutral
orm_train_04283	Guyyaa Tuesday 20 2022 ##hihisha 100 PM menneso Time keessummaa Jamaal Ibrahim Mataduree Warraaqsa Oromoo fi Oromiyaa baraaruuf taasifamu milkeessuuf maaltu godhamuu qabaGaaffii fi Deebii Oromovoice WOB AbiyMustGoURL	neutral
orm_train_04284	Namni akka fardaaHarree nyaachu bare gaafa akka namaa nyaate walawi URL	neutral
orm_train_04285	Godina Qellem Wallaggaa Ona Anfilloo Ganda Yaarer bakka jedhamutti Waraanni sirna Abbaa irree wanauliza Ammas daaima waggaa 12 Roobaa Taqabbaa jedhamuu fi nama maqaan isaa Kifilee Ittafaa jedhamu gaafa caamsaa 52022 badii tokko malee rasaasa akka bokkaa itti roobsanii ajjeesan URL	negative
orm_train_04286	Nama duee duaa kae rabbi spishi kkkkkkkkkkkk safuu	negative
orm_train_04287	sadarkaa aspaaltii olaanan hojjatamu Bakka Kabajamoo pirezdaantii mootummaa naannoo oromiyaa fi tadi ministeera magaalaafi buuraalee misoomaa kabajamoo aaddee Caaltuu Saanii argamanitti eegalee jira URL	neutral
orm_train_04288	WBOn Kibbaa bahaa hawas Jaal Naadhii Gammada Buttaan Heebaan arsii guyyaa 492022 shawaa bahaa anaa Adamii tulluu jiddoo kombolcha magalaa Oituu seenuudha Waajira Pooisii itti seenee Humna Achi qubatee Jiru 18 Hojiin ala Godhee AKM Compteraaf Document gara Garaa irra Boojie URL	negative
orm_train_04289	Oromoo Dammaqi Wal Damaksi RIB sabaan Amaara taate 100 ol taatu guyyaa haraa Tulluu Gaanaatti Faannootti dabalamteettiKeenya garuu ammayyu gandarra yaee ##hihisha basaasa URL	negative
orm_train_04290	JSM badhaasa kanaaf shoora guddaa taphateeraBaga Gammaddejechuu isaa ##hihisha feenadiina qaanessuuf	neutral
orm_train_04291	Lafa Fardi hin jirre ##jabisha garmaama jedha Oromoon	neutral
orm_train_04292	Hin kuftuhin ##hihisha shall be free URL	neutral
orm_train_04293	Haalli Fayyaa Jawar Hammaataa Deemaa jiraJawar ammas haala hamaa keessa jira Eda galgala gaggabee Gara kutaa ShamsudinTaha geessanii bishaan mataatti buusaa buleDubbiin Doctor ##hihisha haa yaalamu jedhee mannni murtii murteessees Pooliisiin Hojii irraa oolchuu dhorkera	neutral
orm_train_04294	##hihisha miseensa ODPtti hin dandauu	neutral
orm_train_04295	Jaal Wabii koo sirhan merchant mitii Soomanatu na bachiisee dhifama jirtuu isin Jajjaboo itti muddaa Rabbiin isin waliin jiraa	neutral
orm_train_04296	Bulchiinsi Aanaa Mitoo walitti dhufeenya ummata godinichaa fi ummata ollaa cimsuun guddina aanichaa saffisiisuuf kan hojjatu tahuu beeksise Mito Muddee 142015 Kominikeeshinii Mootummaa Aanaa Mitoo Jilli bulchaa olaanaa Aanaa tadi Obbo Sabahadin Loobaan	positive
orm_train_04297	Saba koo NadhagayiiSaba koo waldhagayiiSaba koo tokko tayiiSaba koo waliif tayiiTokkummaan ballo bayiiJabeeyfadhu irree merchant Kunuunfadhu qomoo keeIjaari keeysoo keeBalleeysi dallaya jidduu keeHin cicciramin Hin qoqqoodaminHin gurguraminHin tahin qooda bineensaa	negative
orm_train_04298	Yoo dide ##jabisha goota	negative
orm_train_04299	AMMEE Irree fi Gaachanni bras Oromoo WBOn Zooni Kibbaa Koonyaa Gujii LixaaCibiraan Gumaa Baasi Tuulaa Surroo Aanaa Galaana Ganda Waaccuu fi Barritti Keessatti Diina Oliif Gadi Gussee Urgufaa Ooleera	positive
orm_train_04300	Gadhee sammuu duwwaa baattee suura edit ##jabisha bartee goota qeeqxa	negative
orm_train_04301	jalaltii dhuga yomiyuu hin duuu kanaf ##hihisha jirti male onee na banee URL	neutral
orm_train_04302	Imala badhaadhinaa milkeessuuf gama hundaan hojjetamaa ##hihisha Naannoo Oromiyaa Wabii miidhaan nyaataa mirkaneessuu Oomisha alaa galuu biyya keessatti oomishuun bakka buusuual ergee dabaluufi carraa hojii uumuu milkeessuuf tarkaanfiiwwan hedduu fudhachaa jira URL	neutral
orm_train_04303	Abiyyi LammaaLeencoo fi Jawwaar waliin 5123 hin idaamiineenyutti nu idauu fedha	negative
orm_train_04304	Kana hin baranneBarataan ofisaafMaaf paartiin ##jabisha	positive
orm_train_04305	Ajajaa dhibbaaNama hubatuuf WBOn falmaa mirga dhala ##bibu tauunsaa suurri addunyaa duratti ragaa baaWBOn haa waaru URL	positive
orm_train_04306	Minilik Oromiyaa gara Xoopiyaatti erga jijjiiree Oromoon dhiigaa fannifamaa qalamaa hidhamaa ariatamaa salpachaa ##hihisha beelaaa jira Oromiyaa diina harkaa baafnu malee rakkoon Oromoo ittuma fufa Kanaaf WBO jabeessuun dirqama URL OromoIsStarving	negative
orm_train_04307	Mootii karoorsee Hojjetee hojjeechiisu akkanaa kinanda carroomuudha Jibbuuf mitii jaallannee deeggarree jiraachuuf yeroo nu hanqata	neutral
orm_train_04308	Kabajamoo kantibaa keenya ati hojii ummata fayyadu hojjechuuf guyyaa halka sochoota Garuu habashaan Afaan keenya barte aanaa irra teessee barumsa Afaan Oromoo Qabsoo meeqaan eegalame doomsuuf deenas Jirtuu fakeenya Bole tadi mana barumsa Caffee bulbulaa Rakkoo hanna jira	neutral
orm_train_04309	Lama hin jiru jedhe Shirii beber	neutral
orm_train_04310	Dhuguma jette fb Akka nutti hin Banamne ##hihisha itti himaa Tuweter barannaa arra laaluu malee eeysatti Akka barreeysinu hin beeynu	neutral
orm_train_04311	Ergaa koronaa balaafamaan kun dhufe mana bahee hin walawi URL	negative
orm_train_04312	JetteKun mammaaksa keenya ##hihisha hanga haraa itti fayyadamnaYogguu jireenyi duniyaa kanaa bitaa nutti galtuLife in Johannesburg is dangerous jette Misgeen jenna	neutral
orm_train_04313	wayyaaneen wara waraana ittiis itoophiyaa burkuuteysaani ##hihisha tigraay biliisomsaani lolaa naano isaaniti biyyaa birraa geysaan tanneen ciidin hamiile hin qabnee boojihaamuf dhaaqanmaqa oromootu wara dhaabamsiisu wara caaraqiu URL	neutral
